ProbeName	circRNA
ASCRP3010484	hsa_circRNA_403520
ASCRP3010485	hsa_circRNA_101892
ASCRP3010486	hsa_circRNA_067058
ASCRP3010487	hsa_circRNA_045361
ASCRP3010488	hsa_circRNA_001405
ASCRP3010489	hsa_circRNA_100858
ASCRP3010490	hsa_circRNA_100797
ASCRP3010491	hsa_circRNA_400010
ASCRP3010492	hsa_circRNA_100505
ASCRP3010493	hsa_circRNA_087836
ASCRP3010494	hsa_circRNA_405297
ASCRP3010495	hsa_circRNA_103777
ASCRP3010496	hsa_circRNA_403422
ASCRP3010497	hsa_circRNA_005721
ASCRP3010498	hsa_circRNA_101212
ASCRP3010499	hsa_circRNA_076256
ASCRP3010500	hsa_circRNA_036782
ASCRP3010501	hsa_circRNA_100431
ASCRP3010502	hsa_circRNA_101117
ASCRP3010503	hsa_circRNA_404548
ASCRP3010504	hsa_circRNA_103080
ASCRP3010505	hsa_circRNA_102914
ASCRP3010506	hsa_circRNA_008006
ASCRP3010507	hsa_circRNA_015298
ASCRP3010508	hsa_circRNA_406032
ASCRP3010509	hsa_circRNA_006997
ASCRP3010510	hsa_circRNA_004189
ASCRP3010511	hsa_circRNA_407105
ASCRP3010512	hsa_circRNA_000268
ASCRP3010513	hsa_circRNA_407137
ASCRP3010514	hsa_circRNA_026155
ASCRP3010515	hsa_circRNA_055823
ASCRP3010516	hsa_circRNA_045581
ASCRP3010517	hsa_circRNA_015261
ASCRP3010518	hsa_circRNA_001673
ASCRP3010519	hsa_circRNA_003552
ASCRP3010520	hsa_circRNA_011297
ASCRP3010521	hsa_circRNA_404860
ASCRP3010522	hsa_circRNA_015270
ASCRP3010523	hsa_circRNA_001860
ASCRP3010524	hsa_circRNA_000484
ASCRP3010525	hsa_circRNA_102840
ASCRP3010526	hsa_circRNA_102780
ASCRP3010527	hsa_circRNA_103531
ASCRP3010528	hsa_circRNA_043397
ASCRP3010529	hsa_circRNA_017762
ASCRP3010530	hsa_circRNA_003148
ASCRP3010531	hsa_circRNA_407181
ASCRP3010532	hsa_circRNA_101132
ASCRP3010533	hsa_circRNA_101687
ASCRP3010534	hsa_circRNA_074712
ASCRP3010535	hsa_circRNA_104036
ASCRP3010536	hsa_circRNA_024376
ASCRP3010537	hsa_circRNA_406496
ASCRP3010538	hsa_circRNA_051640
ASCRP3010539	hsa_circRNA_100341
ASCRP3010540	hsa_circRNA_101016
ASCRP3010541	hsa_circRNA_400326
ASCRP3010542	hsa_circRNA_100677
ASCRP3010543	hsa_circRNA_100897
ASCRP3010544	hsa_circRNA_407114
ASCRP3010545	hsa_circRNA_100907
ASCRP3010546	hsa_circRNA_100379
ASCRP3010547	hsa_circRNA_018657
ASCRP3010548	hsa_circRNA_100496
ASCRP3010549	hsa_circRNA_018594
ASCRP3010550	hsa_circRNA_400849
ASCRP3010551	hsa_circRNA_004796
ASCRP3010552	hsa_circRNA_026126
ASCRP3010553	hsa_circRNA_404504
ASCRP3010554	hsa_circRNA_011876
ASCRP3010555	hsa_circRNA_018699
ASCRP3010556	hsa_circRNA_044375
ASCRP3010557	hsa_circRNA_405615
ASCRP3010558	hsa_circRNA_400422
ASCRP3010559	hsa_circRNA_001170
ASCRP3010560	hsa_circRNA_103120
ASCRP3010561	hsa_circRNA_039465
ASCRP3010562	hsa_circRNA_020962
ASCRP3010563	hsa_circRNA_041124
ASCRP3010564	hsa_circRNA_026195
ASCRP3010565	hsa_circRNA_102944
ASCRP3010566	hsa_circRNA_092464
ASCRP3010567	hsa_circRNA_405868
ASCRP3010568	hsa_circRNA_037621
ASCRP3010569	hsa_circRNA_102856
ASCRP3010570	hsa_circRNA_008137
ASCRP3010571	hsa_circRNA_104489
ASCRP3010572	hsa_circRNA_104073
ASCRP3010573	hsa_circRNA_043423
ASCRP3010574	hsa_circRNA_103635
ASCRP3010575	hsa_circRNA_102802
ASCRP3010576	hsa_circRNA_101534
ASCRP3010577	hsa_circRNA_000685
ASCRP3010578	hsa_circRNA_031267
ASCRP3010579	hsa_circRNA_102105
ASCRP3010580	hsa_circRNA_102795
ASCRP3010581	hsa_circRNA_031859
ASCRP3010582	hsa_circRNA_406655
ASCRP3010583	hsa_circRNA_003508
ASCRP3010584	hsa_circRNA_104415
ASCRP3010585	hsa_circRNA_402842
ASCRP3010586	hsa_circRNA_089507
ASCRP3010587	hsa_circRNA_104515
ASCRP3010588	hsa_circRNA_104243
ASCRP3010589	hsa_circRNA_104244
ASCRP3010590	hsa_circRNA_049055
ASCRP3010591	hsa_circRNA_000212
ASCRP3010592	hsa_circRNA_000164
ASCRP3010593	hsa_circRNA_100299
ASCRP3010594	hsa_circRNA_100415
ASCRP3010595	hsa_circRNA_402353
ASCRP3010596	hsa_circRNA_405695
ASCRP3010597	hsa_circRNA_005887
ASCRP3010598	hsa_circRNA_001093
ASCRP3010599	hsa_circRNA_405554
ASCRP3010600	hsa_circRNA_405184
ASCRP3010601	hsa_circRNA_044352
ASCRP3010602	hsa_circRNA_069714
ASCRP3010603	hsa_circRNA_038064
ASCRP3010604	hsa_circRNA_038066
ASCRP3010605	hsa_circRNA_104821
ASCRP3010606	hsa_circRNA_089978
ASCRP3010607	hsa_circRNA_103975
ASCRP3010608	hsa_circRNA_101025
ASCRP3010609	hsa_circRNA_075172
ASCRP3010610	hsa_circRNA_002392
ASCRP3010611	hsa_circRNA_000930
ASCRP3010612	hsa_circRNA_403314
ASCRP3010613	hsa_circRNA_016476
ASCRP3010614	hsa_circRNA_068765
ASCRP3010615	hsa_circRNA_001355
ASCRP3010616	hsa_circRNA_008969
ASCRP3010617	hsa_circRNA_102035
ASCRP3010618	hsa_circRNA_069234
ASCRP3010619	hsa_circRNA_018744
ASCRP3010620	hsa_circRNA_050894
ASCRP3010621	hsa_circRNA_041597
ASCRP3010622	hsa_circRNA_041598
ASCRP3010623	hsa_circRNA_091420
ASCRP3010624	hsa_circRNA_041125
ASCRP3010625	hsa_circRNA_100989
ASCRP3010626	hsa_circRNA_026426
ASCRP3010627	hsa_circRNA_032059
ASCRP3010628	hsa_circRNA_101163
ASCRP3010629	hsa_circRNA_001475
ASCRP3010630	hsa_circRNA_023691
ASCRP3010631	hsa_circRNA_103956
ASCRP3010632	hsa_circRNA_104662
ASCRP3010633	hsa_circRNA_104494
ASCRP3010634	hsa_circRNA_040474
ASCRP3010635	hsa_circRNA_050301
ASCRP3010636	hsa_circRNA_400433
ASCRP3010637	hsa_circRNA_402085
ASCRP3010638	hsa_circRNA_026127
ASCRP3010639	hsa_circRNA_405566
ASCRP3010640	hsa_circRNA_104483
ASCRP3010641	hsa_circRNA_100130
ASCRP3010642	hsa_circRNA_063472
ASCRP3010643	hsa_circRNA_405857
ASCRP3010644	hsa_circRNA_406480
ASCRP3010645	hsa_circRNA_103494
ASCRP3010646	hsa_circRNA_406347
ASCRP3010647	hsa_circRNA_102115
ASCRP3010648	hsa_circRNA_073237
ASCRP3010649	hsa_circRNA_016113
ASCRP3010650	hsa_circRNA_023787
ASCRP3010651	hsa_circRNA_005624
ASCRP3010652	hsa_circRNA_103421
ASCRP3010653	hsa_circRNA_104732
ASCRP3010654	hsa_circRNA_102895
ASCRP3010655	hsa_circRNA_406894
ASCRP3010656	hsa_circRNA_404662
ASCRP3010657	hsa_circRNA_089339
ASCRP3010658	hsa_circRNA_001183
ASCRP3010659	hsa_circRNA_103438
ASCRP3010660	hsa_circRNA_103436
ASCRP3010661	hsa_circRNA_055983
ASCRP3010662	hsa_circRNA_058192
ASCRP3010663	hsa_circRNA_104261
ASCRP3010664	hsa_circRNA_400606
ASCRP3010665	hsa_circRNA_032944
ASCRP3010666	hsa_circRNA_002124
ASCRP3010667	hsa_circRNA_023610
ASCRP3010668	hsa_circRNA_404892
ASCRP3010669	hsa_circRNA_061828
ASCRP3010670	hsa_circRNA_406317
ASCRP3010671	hsa_circRNA_012133
ASCRP3010672	hsa_circRNA_405668
ASCRP3010673	hsa_circRNA_100462
ASCRP3010674	hsa_circRNA_100957
ASCRP3010675	hsa_circRNA_103774
ASCRP3010676	hsa_circRNA_081419
ASCRP3010677	hsa_circRNA_404785
ASCRP3010678	hsa_circRNA_404125
ASCRP3010679	hsa_circRNA_070830
ASCRP3010680	hsa_circRNA_402283
ASCRP3010681	hsa_circRNA_089630
ASCRP3010682	hsa_circRNA_092551
ASCRP3010683	hsa_circRNA_090360
ASCRP3010684	hsa_circRNA_401874
ASCRP3010685	hsa_circRNA_402780
ASCRP3010686	hsa_circRNA_063575
ASCRP3010687	hsa_circRNA_001259
ASCRP3010688	hsa_circRNA_007407
ASCRP3010689	hsa_circRNA_047733
ASCRP3010690	hsa_circRNA_102373
ASCRP3010691	hsa_circRNA_401043
ASCRP3010692	hsa_circRNA_002809
ASCRP3010693	hsa_circRNA_103518
ASCRP3010694	hsa_circRNA_002677
ASCRP3010695	hsa_circRNA_101023
ASCRP3010696	hsa_circRNA_104885
ASCRP3010697	hsa_circRNA_100284
ASCRP3010698	hsa_circRNA_404650
ASCRP3010699	hsa_circRNA_406759
ASCRP3010700	hsa_circRNA_027689
ASCRP3010701	hsa_circRNA_104902
ASCRP3010702	hsa_circRNA_406617
ASCRP3010703	hsa_circRNA_102860
ASCRP3010704	hsa_circRNA_103353
ASCRP3010705	hsa_circRNA_063459
ASCRP3010706	hsa_circRNA_087739
ASCRP3010707	hsa_circRNA_405344
ASCRP3010708	hsa_circRNA_405222
ASCRP3010709	hsa_circRNA_074206
ASCRP3010710	hsa_circRNA_048164
ASCRP3010711	hsa_circRNA_027545
ASCRP3010712	hsa_circRNA_003566
ASCRP3010713	hsa_circRNA_100919
ASCRP3010714	hsa_circRNA_006243
ASCRP3010715	hsa_circRNA_081026
ASCRP3010716	hsa_circRNA_405101
ASCRP3010717	hsa_circRNA_104774
ASCRP3010718	hsa_circRNA_049962
ASCRP3010719	hsa_circRNA_101128
ASCRP3010720	hsa_circRNA_407154
ASCRP3010721	hsa_circRNA_401212
ASCRP3010722	hsa_circRNA_092564
ASCRP3010723	hsa_circRNA_043944
ASCRP3010724	hsa_circRNA_043943
ASCRP3010725	hsa_circRNA_084172
ASCRP3010726	hsa_circRNA_101431
ASCRP3010727	hsa_circRNA_405723
ASCRP3010728	hsa_circRNA_104654
ASCRP3010729	hsa_circRNA_401327
ASCRP3010730	hsa_circRNA_087333
ASCRP3010731	hsa_circRNA_056490
ASCRP3010732	hsa_circRNA_078668
ASCRP3010733	hsa_circRNA_001750
ASCRP3010734	hsa_circRNA_103480
ASCRP3010735	hsa_circRNA_047771
ASCRP3010736	hsa_circRNA_014094
ASCRP3010737	hsa_circRNA_103363
ASCRP3010738	hsa_circRNA_101354
ASCRP3010739	hsa_circRNA_407122
ASCRP3010740	hsa_circRNA_104239
ASCRP3010741	hsa_circRNA_404097
ASCRP3010742	hsa_circRNA_100267
ASCRP3010743	hsa_circRNA_103437
ASCRP3010744	hsa_circRNA_091558
ASCRP3010745	hsa_circRNA_102817
ASCRP3010746	hsa_circRNA_101113
ASCRP3010747	hsa_circRNA_101724
ASCRP3010748	hsa_circRNA_001107
ASCRP3010749	hsa_circRNA_101078
ASCRP3010750	hsa_circRNA_403725
ASCRP3010751	hsa_circRNA_405285
ASCRP3010752	hsa_circRNA_405511
ASCRP3010753	hsa_circRNA_404890
ASCRP3010754	hsa_circRNA_101617
ASCRP3010755	hsa_circRNA_101618
ASCRP3010756	hsa_circRNA_069980
ASCRP3010757	hsa_circRNA_050626
ASCRP3010758	hsa_circRNA_027795
ASCRP3010759	hsa_circRNA_017051
ASCRP3010760	hsa_circRNA_103517
ASCRP3010761	hsa_circRNA_002663
ASCRP3010762	hsa_circRNA_000735
ASCRP3010763	hsa_circRNA_072711
ASCRP3010764	hsa_circRNA_033502
ASCRP3010765	hsa_circRNA_049891
ASCRP3010766	hsa_circRNA_103964
ASCRP3010767	hsa_circRNA_406597
ASCRP3010768	hsa_circRNA_405788
ASCRP3010769	hsa_circRNA_103193
ASCRP3010770	hsa_circRNA_104841
ASCRP3010771	hsa_circRNA_004183
ASCRP3010772	hsa_circRNA_000908
ASCRP3010773	hsa_circRNA_037318
ASCRP3010774	hsa_circRNA_006939
ASCRP3010775	hsa_circRNA_029554
ASCRP3010776	hsa_circRNA_102029
ASCRP3010777	hsa_circRNA_005422
ASCRP3010778	hsa_circRNA_404783
ASCRP3010779	hsa_circRNA_021756
ASCRP3010780	hsa_circRNA_400563
ASCRP3010781	hsa_circRNA_039365
ASCRP3010782	hsa_circRNA_001462
ASCRP3010783	hsa_circRNA_101898
ASCRP3010784	hsa_circRNA_400999
ASCRP3010785	hsa_circRNA_103830
ASCRP3010786	hsa_circRNA_403691
ASCRP3010787	hsa_circRNA_067161
ASCRP3010788	hsa_circRNA_407339
ASCRP3010789	hsa_circRNA_400044
ASCRP3010790	hsa_circRNA_407254
ASCRP3010791	hsa_circRNA_104021
ASCRP3010792	hsa_circRNA_102847
ASCRP3010793	hsa_circRNA_405989
ASCRP3010794	hsa_circRNA_405820
ASCRP3010795	hsa_circRNA_103406
ASCRP3010796	hsa_circRNA_076336
ASCRP3010797	hsa_circRNA_017077
ASCRP3010798	hsa_circRNA_090320
ASCRP3010799	hsa_circRNA_102654
ASCRP3010800	hsa_circRNA_004419
ASCRP3010801	hsa_circRNA_013298
ASCRP3010802	hsa_circRNA_001505
ASCRP3010803	hsa_circRNA_104595
ASCRP3010804	hsa_circRNA_020275
ASCRP3010805	hsa_circRNA_029934
ASCRP3010806	hsa_circRNA_001595
ASCRP3010807	hsa_circRNA_089761
ASCRP3010808	hsa_circRNA_104454
ASCRP3010809	hsa_circRNA_100827
ASCRP3010810	hsa_circRNA_400729
ASCRP3010811	hsa_circRNA_406296
ASCRP3010812	hsa_circRNA_091537
ASCRP3010813	hsa_circRNA_102910
ASCRP3010814	hsa_circRNA_031754
ASCRP3010815	hsa_circRNA_043591
ASCRP3010816	hsa_circRNA_404007
ASCRP3010817	hsa_circRNA_101819
ASCRP3010818	hsa_circRNA_001046
ASCRP3010819	hsa_circRNA_104599
ASCRP3010820	hsa_circRNA_406058
ASCRP3010821	hsa_circRNA_104223
ASCRP3010822	hsa_circRNA_102714
ASCRP3010823	hsa_circRNA_406871
ASCRP3010824	hsa_circRNA_102045
ASCRP3010825	hsa_circRNA_004300
ASCRP3010826	hsa_circRNA_009435
ASCRP3010827	hsa_circRNA_102335
ASCRP3010828	hsa_circRNA_406772
ASCRP3010829	hsa_circRNA_406299
ASCRP3010830	hsa_circRNA_101480
ASCRP3010831	hsa_circRNA_101041
ASCRP3010832	hsa_circRNA_405495
ASCRP3010833	hsa_circRNA_000126
ASCRP3010834	hsa_circRNA_104155
ASCRP3010835	hsa_circRNA_014157
ASCRP3010836	hsa_circRNA_001783
ASCRP3010837	hsa_circRNA_005527
ASCRP3010838	hsa_circRNA_100761
ASCRP3010839	hsa_circRNA_407319
ASCRP3010840	hsa_circRNA_102383
ASCRP3010841	hsa_circRNA_000936
ASCRP3010842	hsa_circRNA_001677
ASCRP3010843	hsa_circRNA_001772
ASCRP3010844	hsa_circRNA_004215
ASCRP3010845	hsa_circRNA_400029
ASCRP3010846	hsa_circRNA_405602
ASCRP3010847	hsa_circRNA_404999
ASCRP3010848	hsa_circRNA_102938
ASCRP3010849	hsa_circRNA_032236
ASCRP3010850	hsa_circRNA_403643
ASCRP3010851	hsa_circRNA_008111
ASCRP3010852	hsa_circRNA_056558
ASCRP3010853	hsa_circRNA_092417
ASCRP3010854	hsa_circRNA_103650
ASCRP3010855	hsa_circRNA_400536
ASCRP3010856	hsa_circRNA_104234
ASCRP3010857	hsa_circRNA_090302
ASCRP3010858	hsa_circRNA_101821
ASCRP3010859	hsa_circRNA_404906
ASCRP3010860	hsa_circRNA_009084
ASCRP3010861	hsa_circRNA_101383
ASCRP3010862	hsa_circRNA_100409
ASCRP3010863	hsa_circRNA_406937
ASCRP3010864	hsa_circRNA_100743
ASCRP3010865	hsa_circRNA_101810
ASCRP3010866	hsa_circRNA_102868
ASCRP3010867	hsa_circRNA_001129
ASCRP3010868	hsa_circRNA_104235
ASCRP3010869	hsa_circRNA_404144
ASCRP3010870	hsa_circRNA_406188
ASCRP3010871	hsa_circRNA_101742
ASCRP3010872	hsa_circRNA_407219
ASCRP3010873	hsa_circRNA_083932
ASCRP3010874	hsa_circRNA_406710
ASCRP3010875	hsa_circRNA_000943
ASCRP3010876	hsa_circRNA_104455
ASCRP3010877	hsa_circRNA_407191
ASCRP3010878	hsa_circRNA_043912
ASCRP3010879	hsa_circRNA_037376
ASCRP3010880	hsa_circRNA_103498
ASCRP3010881	hsa_circRNA_059407
ASCRP3010882	hsa_circRNA_101349
ASCRP3010883	hsa_circRNA_007223
ASCRP3010884	hsa_circRNA_103569
ASCRP3010885	hsa_circRNA_405657
ASCRP3010886	hsa_circRNA_104477
ASCRP3010887	hsa_circRNA_000185
ASCRP3010888	hsa_circRNA_103075
ASCRP3010889	hsa_circRNA_079972
ASCRP3010890	hsa_circRNA_406285
ASCRP3010891	hsa_circRNA_406696
ASCRP3010892	hsa_circRNA_405689
ASCRP3010893	hsa_circRNA_101252
ASCRP3010894	hsa_circRNA_000905
ASCRP3010895	hsa_circRNA_404919
ASCRP3010896	hsa_circRNA_080968
ASCRP3010897	hsa_circRNA_104250
ASCRP3010898	hsa_circRNA_400572
ASCRP3010899	hsa_circRNA_071282
ASCRP3010900	hsa_circRNA_404531
ASCRP3010901	hsa_circRNA_001065
ASCRP3010902	hsa_circRNA_079381
ASCRP3010903	hsa_circRNA_100291
ASCRP3010904	hsa_circRNA_005493
ASCRP3010905	hsa_circRNA_007201
ASCRP3010906	hsa_circRNA_009548
ASCRP3010907	hsa_circRNA_009550
ASCRP3010908	hsa_circRNA_045799
ASCRP3010909	hsa_circRNA_101945
ASCRP3010910	hsa_circRNA_406614
ASCRP3010911	hsa_circRNA_406684
ASCRP3010912	hsa_circRNA_101770
ASCRP3010913	hsa_circRNA_103546
ASCRP3010914	hsa_circRNA_000344
ASCRP3010915	hsa_circRNA_406726
ASCRP3010916	hsa_circRNA_400856
ASCRP3010917	hsa_circRNA_103380
ASCRP3010918	hsa_circRNA_060580
ASCRP3010919	hsa_circRNA_101942
ASCRP3010920	hsa_circRNA_101587
ASCRP3010921	hsa_circRNA_402457
ASCRP3010922	hsa_circRNA_402303
ASCRP3010923	hsa_circRNA_100257
ASCRP3010924	hsa_circRNA_102857
ASCRP3010925	hsa_circRNA_018114
ASCRP3010926	hsa_circRNA_400079
ASCRP3010927	hsa_circRNA_104437
ASCRP3010928	hsa_circRNA_006444
ASCRP3010929	hsa_circRNA_100153
ASCRP3010930	hsa_circRNA_079884
ASCRP3010931	hsa_circRNA_104262
ASCRP3010932	hsa_circRNA_104271
ASCRP3010933	hsa_circRNA_061976
ASCRP3010934	hsa_circRNA_400460
ASCRP3010935	hsa_circRNA_001363
ASCRP3010936	hsa_circRNA_104985
ASCRP3010937	hsa_circRNA_013480
ASCRP3010938	hsa_circRNA_100614
ASCRP3010939	hsa_circRNA_406738
ASCRP3010940	hsa_circRNA_404757
ASCRP3010941	hsa_circRNA_059343
ASCRP3010942	hsa_circRNA_104539
ASCRP3010943	hsa_circRNA_406862
ASCRP3010944	hsa_circRNA_034537
ASCRP3010945	hsa_circRNA_406407
ASCRP3010946	hsa_circRNA_406277
ASCRP3010947	hsa_circRNA_104114
ASCRP3010948	hsa_circRNA_003942
ASCRP3010949	hsa_circRNA_022306
ASCRP3010950	hsa_circRNA_405140
ASCRP3010951	hsa_circRNA_102056
ASCRP3010952	hsa_circRNA_046941
ASCRP3010953	hsa_circRNA_003988
ASCRP3010954	hsa_circRNA_405667
ASCRP3010955	hsa_circRNA_102325
ASCRP3010956	hsa_circRNA_043817
ASCRP3010957	hsa_circRNA_401798
ASCRP3010958	hsa_circRNA_005414
ASCRP3010959	hsa_circRNA_104458
ASCRP3010960	hsa_circRNA_009095
ASCRP3010961	hsa_circRNA_103367
ASCRP3010962	hsa_circRNA_064340
ASCRP3010963	hsa_circRNA_403220
ASCRP3010964	hsa_circRNA_102313
ASCRP3010965	hsa_circRNA_103890
ASCRP3010966	hsa_circRNA_100687
ASCRP3010967	hsa_circRNA_406379
ASCRP3010968	hsa_circRNA_104556
ASCRP3010969	hsa_circRNA_104132
ASCRP3010970	hsa_circRNA_040740
ASCRP3010971	hsa_circRNA_100071
ASCRP3010972	hsa_circRNA_401555
ASCRP3010973	hsa_circRNA_104436
ASCRP3010974	hsa_circRNA_075021
ASCRP3010975	hsa_circRNA_101497
ASCRP3010976	hsa_circRNA_404518
ASCRP3010977	hsa_circRNA_003134
ASCRP3010978	hsa_circRNA_008267
ASCRP3010979	hsa_circRNA_407207
ASCRP3010980	hsa_circRNA_001638
ASCRP3010981	hsa_circRNA_080787
ASCRP3010982	hsa_circRNA_005647
ASCRP3010983	hsa_circRNA_401372
ASCRP3010984	hsa_circRNA_404523
ASCRP3010985	hsa_circRNA_100600
ASCRP3010986	hsa_circRNA_104992
ASCRP3010987	hsa_circRNA_008338
ASCRP3010988	hsa_circRNA_405722
ASCRP3010989	hsa_circRNA_100176
ASCRP3010990	hsa_circRNA_004682
ASCRP3010991	hsa_circRNA_406241
ASCRP3010992	hsa_circRNA_407194
ASCRP3010993	hsa_circRNA_072282
ASCRP3010994	hsa_circRNA_100652
ASCRP3010995	hsa_circRNA_104497
ASCRP3010996	hsa_circRNA_104792
ASCRP3010997	hsa_circRNA_000703
ASCRP3010998	hsa_circRNA_403127
ASCRP3010999	hsa_circRNA_069264
ASCRP3011000	hsa_circRNA_101941
ASCRP3011001	hsa_circRNA_405373
ASCRP3011002	hsa_circRNA_005575
ASCRP3011003	hsa_circRNA_005751
ASCRP3011004	hsa_circRNA_103903
ASCRP3011005	hsa_circRNA_407202
ASCRP3011006	hsa_circRNA_087220
ASCRP3011007	hsa_circRNA_104683
ASCRP3011008	hsa_circRNA_100116
ASCRP3011009	hsa_circRNA_101641
ASCRP3011010	hsa_circRNA_101676
ASCRP3011011	hsa_circRNA_101186
ASCRP3011012	hsa_circRNA_088073
ASCRP3011013	hsa_circRNA_103557
ASCRP3011014	hsa_circRNA_045959
ASCRP3011015	hsa_circRNA_100561
ASCRP3011016	hsa_circRNA_405839
ASCRP3011017	hsa_circRNA_100746
ASCRP3011018	hsa_circRNA_402126
ASCRP3011019	hsa_circRNA_103342
ASCRP3011020	hsa_circRNA_006751
ASCRP3011021	hsa_circRNA_101239
ASCRP3011022	hsa_circRNA_405323
ASCRP3011023	hsa_circRNA_400527
ASCRP3011024	hsa_circRNA_036186
ASCRP3011025	hsa_circRNA_407158
ASCRP3011026	hsa_circRNA_100007
ASCRP3011027	hsa_circRNA_102715
ASCRP3011028	hsa_circRNA_405608
ASCRP3011029	hsa_circRNA_051041
ASCRP3011030	hsa_circRNA_066781
ASCRP3011031	hsa_circRNA_084133
ASCRP3011032	hsa_circRNA_405186
ASCRP3011033	hsa_circRNA_405271
ASCRP3011034	hsa_circRNA_406539
ASCRP3011035	hsa_circRNA_401265
ASCRP3011036	hsa_circRNA_400176
ASCRP3011037	hsa_circRNA_403542
ASCRP3011038	hsa_circRNA_025302
ASCRP3011039	hsa_circRNA_101314
ASCRP3011040	hsa_circRNA_405017
ASCRP3011041	hsa_circRNA_102102
ASCRP3011042	hsa_circRNA_008675
ASCRP3011043	hsa_circRNA_092371
ASCRP3011044	hsa_circRNA_057090
ASCRP3011045	hsa_circRNA_016040
ASCRP3011046	hsa_circRNA_100354
ASCRP3011047	hsa_circRNA_002180
ASCRP3011048	hsa_circRNA_103189
ASCRP3011049	hsa_circRNA_022482
ASCRP3011050	hsa_circRNA_004121
ASCRP3011051	hsa_circRNA_406295
ASCRP3011052	hsa_circRNA_100838
ASCRP3011053	hsa_circRNA_104734
ASCRP3011054	hsa_circRNA_102769
ASCRP3011055	hsa_circRNA_101933
ASCRP3011056	hsa_circRNA_104484
ASCRP3011057	hsa_circRNA_018722
ASCRP3011058	hsa_circRNA_103127
ASCRP3011059	hsa_circRNA_002147
ASCRP3011060	hsa_circRNA_004383
ASCRP3011061	hsa_circRNA_104741
ASCRP3011062	hsa_circRNA_102146
ASCRP3011063	hsa_circRNA_103883
ASCRP3011064	hsa_circRNA_028561
ASCRP3011065	hsa_circRNA_103751
ASCRP3011066	hsa_circRNA_008397
ASCRP3011067	hsa_circRNA_405277
ASCRP3011068	hsa_circRNA_103597
ASCRP3011069	hsa_circRNA_100369
ASCRP3011070	hsa_circRNA_007484
ASCRP3011071	hsa_circRNA_004997
ASCRP3011072	hsa_circRNA_008609
ASCRP3011073	hsa_circRNA_006040
ASCRP3011074	hsa_circRNA_100947
ASCRP3011075	hsa_circRNA_002111
ASCRP3011076	hsa_circRNA_077877
ASCRP3011077	hsa_circRNA_104569
ASCRP3011078	hsa_circRNA_100304
ASCRP3011079	hsa_circRNA_400046
ASCRP3011080	hsa_circRNA_100657
ASCRP3011081	hsa_circRNA_007541
ASCRP3011082	hsa_circRNA_101289
ASCRP3011083	hsa_circRNA_103951
ASCRP3011084	hsa_circRNA_404956
ASCRP3011085	hsa_circRNA_104258
ASCRP3011086	hsa_circRNA_403102
ASCRP3011087	hsa_circRNA_005921
ASCRP3011088	hsa_circRNA_000783
ASCRP3011089	hsa_circRNA_405645
ASCRP3011090	hsa_circRNA_079787
ASCRP3011091	hsa_circRNA_028001
ASCRP3011092	hsa_circRNA_007918
ASCRP3011093	hsa_circRNA_404431
ASCRP3011094	hsa_circRNA_028882
ASCRP3011095	hsa_circRNA_101697
ASCRP3011096	hsa_circRNA_042189
ASCRP3011097	hsa_circRNA_089592
ASCRP3011098	hsa_circRNA_403694
ASCRP3011099	hsa_circRNA_100569
ASCRP3011100	hsa_circRNA_404443
ASCRP3011101	hsa_circRNA_059085
ASCRP3011102	hsa_circRNA_405977
ASCRP3011103	hsa_circRNA_406286
ASCRP3011104	hsa_circRNA_406562
ASCRP3011105	hsa_circRNA_102014
ASCRP3011106	hsa_circRNA_008022
ASCRP3011107	hsa_circRNA_406596
ASCRP3011108	hsa_circRNA_102216
ASCRP3011109	hsa_circRNA_407304
ASCRP3011110	hsa_circRNA_031357
ASCRP3011111	hsa_circRNA_100206
ASCRP3011112	hsa_circRNA_100500
ASCRP3011113	hsa_circRNA_406801
ASCRP3011114	hsa_circRNA_092506
ASCRP3011115	hsa_circRNA_103628
ASCRP3011116	hsa_circRNA_100851
ASCRP3011117	hsa_circRNA_406960
ASCRP3011118	hsa_circRNA_005671
ASCRP3011119	hsa_circRNA_101003
ASCRP3011120	hsa_circRNA_100003
ASCRP3011121	hsa_circRNA_004936
ASCRP3011122	hsa_circRNA_407018
ASCRP3011123	hsa_circRNA_403494
ASCRP3011124	hsa_circRNA_077578
ASCRP3011125	hsa_circRNA_104760
ASCRP3011126	hsa_circRNA_020515
ASCRP3011127	hsa_circRNA_402272
ASCRP3011128	hsa_circRNA_016583
ASCRP3011129	hsa_circRNA_405368
ASCRP3011130	hsa_circRNA_028201
ASCRP3011131	hsa_circRNA_018405
ASCRP3011132	hsa_circRNA_405550
ASCRP3011133	hsa_circRNA_405337
ASCRP3011134	hsa_circRNA_006691
ASCRP3011135	hsa_circRNA_055947
ASCRP3011136	hsa_circRNA_004067
ASCRP3011137	hsa_circRNA_405990
ASCRP3011138	hsa_circRNA_406366
ASCRP3011139	hsa_circRNA_008452
ASCRP3011140	hsa_circRNA_100711
ASCRP3011141	hsa_circRNA_101198
ASCRP3011142	hsa_circRNA_406217
ASCRP3011143	hsa_circRNA_405178
ASCRP3011144	hsa_circRNA_007691
ASCRP3011145	hsa_circRNA_405997
ASCRP3011146	hsa_circRNA_029929
ASCRP3011147	hsa_circRNA_081881
ASCRP3011148	hsa_circRNA_401336
ASCRP3011149	hsa_circRNA_100813
